ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3159072,Source2,2,2017-10-31 08:34:30,2017-10-31 09:04:15,41.928276,-87.95354499999998,,,0.0,Accident on Church Rd near Carol Ln.,W Carol Ln,Elmhurst,DuPage,IL,60126-1003,US,US/Central,KORD,2017-10-31 08:51:00,35.1,25.5,52.0,30.14,10.0,WNW,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1641352,Source2,2,2020-02-11 07:46:21,2020-02-11 09:01:08,35.21312,-80.827888,,,0.0,Accident on Baldwin Ave at 4th St .,E 4th St,Charlotte,Mecklenburg,NC,28204-3225,US,US/Eastern,KCLT,2020-02-11 07:52:00,62.0,62.0,90.0,29.19,2.0,S,15.0,0.24,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1301948,Source2,2,2020-09-17 23:25:00,2020-09-18 00:32:30,40.69997,-74.211052,,,0.0,Right lane closed due to accident on US-22 Eastbound near Thomas Carmichael Dr.,US Highway 22,Newark,Essex,NJ,07112,US,US/Eastern,KEWR,2020-09-17 23:51:00,70.0,70.0,87.0,29.92,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4982359,Source1,2,2022-04-15 07:03:00,2022-04-15 08:40:25,36.864121,-121.720931,36.864122,-121.719784,0.063,Incident on CR-G12 near HOUSE 424 Drive with caution., Hall Rd,Watsonville,Monterey,CA,95076,US,US/Pacific,KWVI,2022-04-15 07:13:00,51.0,51.0,100.0,29.88,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-5537712,Source1,2,2021-11-26 12:18:06,2021-11-26 13:36:39,33.900941,-80.338836,33.901740000000004,-80.33891899999998,0.055,Incident on HARVIN ST near ORANGE ST Drive with caution., S Harvin St,Sumter,Sumter,SC,29150-6653,US,US/Eastern,KSMS,2021-11-26 12:35:00,63.0,63.0,42.0,29.76,10.0,NW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3036464,Source2,3,2018-02-27 06:37:11,2018-02-27 07:06:34,39.022114,-76.94982900000002,,,0.0,Left lane blocked due to accident on I-95 Northbound at Exit 27 I-495 Capital Beltway.,Capital Beltway W,Hyattsville,Prince George's,MD,20783,US,US/Eastern,KCGS,2018-02-27 06:38:00,28.2,,87.0,30.41,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2728859,Source2,3,2018-07-27 07:30:09,2018-07-27 07:59:36,40.53250900000001,-111.891785,,,0.0,Left hand shoulder blocked due to accident on I-15 Northbound at Exit 291 US-89.,I-15 N,Draper,Salt Lake,UT,84020,US,US/Mountain,KU42,2018-07-27 07:35:00,73.9,,35.0,30.13,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5703543,Source1,2,2021-11-16 18:12:47,2021-11-16 18:33:27,35.795465,-78.514939,35.796703,-78.505888,0.514,Slow traffic on US-64 Bus E from Hodge Rd (US-64 Bus) to N 1st Ave/Old Knight Rd (US-64 Bus) due to accident.,Knightdale Blvd,Knightdale,Wake,NC,27545,US,US/Eastern,KLHZ,2021-11-16 18:15:00,52.0,52.0,50.0,29.83,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-179144,Source2,2,2016-12-04 01:34:42,2016-12-04 02:19:34,42.35878,-83.07650799999998,,,0.01,Right lane blocked and right hand shoulder blocked due to accident on M-10 Northbound after Exits 3 4A 4B I-94.,Edsel Ford Fwy E,Detroit,Wayne,MI,48202,US,US/Eastern,KDET,2016-12-04 01:53:00,37.0,34.5,70.0,30.3,10.0,WSW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5218824,Source1,2,2022-05-25 17:36:00.000000000,2022-05-25 19:11:23.000000000,28.625634,-81.426751,28.625618,-81.427425,0.041,Incident on RIVERSIDE PARK RD near MAGNOLIA HOMES RD Drive with caution., Riverside Park Rd,Orlando,Orange,FL,32810,US,US/Eastern,KORL,2022-05-25 17:53:00,86.0,86.0,53.0,29.93,10.0,SE,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-16517,Source2,2,2016-11-13 04:35:52,2016-11-13 05:35:24,37.294281,-121.938446,,,0.01,Right hand shoulder blocked due to accident on CA-17 Southbound at Exit 25 Creekside Way.,CA-17 S,Campbell,Santa Clara,CA,95008,US,US/Pacific,KSJC,2016-11-13 04:53:00,53.1,,89.0,30.15,10.0,ESE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-25339,Source2,3,2016-10-19 12:20:14,2016-10-19 12:49:48,37.771893,-122.156456,,,0.01,Accident on I-580 Westbound at Exits 27 27B Mountain Blvd.,Keller Ave,Oakland,Alameda,CA,94605,US,US/Pacific,KOAK,2016-10-19 11:53:00,68.0,,50.0,30.2,10.0,WNW,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3889069,Source1,2,2022-07-07 16:45:18.000000000,2022-07-07 17:28:46.000000000,30.517643,-81.63248399999998,30.517766,-81.622584,0.589,Stationary traffic on Pecan Park Rd from I-95 to US-17/FL-5/N Main St due to accident., Pecan Park Rd,Jacksonville,Duval,FL,32218-1308,US,US/Eastern,KJAX,2022-07-07 16:56:00,76.0,76.0,94.0,29.99,3.0,NNE,26.0,0.0,T-Storm / Windy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1910266,Source2,2,2019-09-13 17:07:12,2019-09-13 18:21:47,38.038799,-84.51522800000002,,,0.0,Accident on US-68 Broadway at Virginia Ave.,Red Mile Rd,Lexington,Fayette,KY,40504-2648,US,US/Eastern,KLEX,2019-09-13 16:54:00,94.0,94.0,38.0,29.06,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-967832,Source2,2,2021-07-19 15:03:14,2021-07-19 16:02:59,32.461708,-84.929153,,,0.0,Accident on I-185 Southbound at Exit 4 Buena Vista Rd.,GA-411 N,Columbus,Muscogee,GA,31907,US,US/Eastern,KCSG,2021-07-19 15:04:00,76.0,76.0,82.0,29.62,10.0,SSW,10.0,0.0,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7379785,Source1,2,2019-11-12 15:33:00,2019-11-12 17:04:44,33.19023,-117.36206,33.1903,-117.36212,0.006,At Oceanside Blvd/Exit 52 - Accident.,I-5 N,Oceanside,San Diego,CA,92054,US,US/Pacific,KOKB,2019-11-12 15:52:00,65.0,65.0,78.0,29.94,2.0,WSW,9.0,0.0,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4424201,Source1,2,2022-06-29 20:16:00.000000000,2022-06-29 21:36:00.000000000,47.599096,-122.180138,47.601018,-122.181635,0.15,On I-405 northbound at SE 9th Pl (MP 13) there is a collision blocking the 2 right lanes. Medical Aid Fire Assistance and the State Patrol have arrived on the scene.,I-405 N,Bellevue,King,WA,98005,US,US/Pacific,KBFI,2022-06-29 19:53:00,65.0,65.0,61.0,30.15,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Night
A-5761749,Source1,2,2021-12-25 22:39:00,2021-12-25 23:56:32,37.562168,-120.993697,37.562167,-120.992374,0.072,Incident on SAN JOAQUIN ST near HOUSE 124 Drive with caution., Crows Landing Rd,Modesto,Stanislaus,CA,95358-9426,US,US/Pacific,KMOD,2021-12-25 22:53:00,45.0,40.0,80.0,29.73,10.0,WNW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3571692,Source1,2,2017-02-16 09:15:05,2017-02-16 15:15:05,27.98168,-82.30338,27.98167,-82.302562,0.05,At Brower St - Accident., E Dr Martin Luther King Jr Blvd,Seffner,Hillsborough,FL,33584-4377,US,US/Eastern,KVDF,2017-02-16 09:15:00,62.6,,48.0,30.04,10.0,North,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3766498,Source1,2,2022-04-15 12:24:00,2022-04-15 13:40:16,36.874191,-79.87086500000002,36.875678,-79.870152,0.11,On US-220 in the County of Franklin in the vicinity of Crooked Oak Rd; Rt. 718E/W (Franklin County); / CROOKED OAK RD motorists can expect delays due to a tractor trailer crash. All north lanes are closed.,Crooked Oak Rd,Rocky Mount,Franklin County,VA,24151,US,US/Eastern,KROA,2022-04-15 12:54:00,66.0,66.0,21.0,28.96,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1045643,Source2,2,2021-05-14 19:13:14,2021-05-14 21:42:56,31.72965,-86.33631899999996,,,0.0,Accident on AL-10 both ways at CR-77 Ivy Creek Rd.,Ivy Creek Rd,Rutledge,Crenshaw,AL,36071,US,US/Central,KPRN,2021-05-14 18:39:00,74.0,74.0,37.0,29.69,10.0,NNE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7041778,Source1,2,2020-05-20 20:05:00,2020-05-20 20:56:35,38.538242,-121.473675,38.538242,-121.473675,0.0,At 12th Ave - Accident.,CA-99 N,Sacramento,Sacramento,CA,95820,US,US/Pacific,KSAC,2020-05-20 19:53:00,72.0,72.0,38.0,30.01,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1818932,Source2,3,2019-11-12 22:48:49,2019-11-13 00:06:31,34.062073,-117.296722,,,0.0,Lane blocked due to accident on I-215 Northbound at Exits 40A 40B I-10 Exit 73B.,I-215 N,Colton,San Bernardino,CA,92324,US,US/Pacific,KSBD,2019-11-12 22:44:00,59.0,59.0,32.0,28.8,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7357194,Source1,2,2019-10-26 11:21:00,2019-10-26 12:34:42,33.856005,-117.997855,33.856005,-117.997855,0.0,At CA-39/Beach Blvd - Accident.,Beach Blvd,Buena Park,Orange,CA,90620,US,US/Pacific,KFUL,2019-10-26 10:53:00,83.0,83.0,12.0,29.72,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3694766,Source1,2,2023-03-28 10:42:00,2023-03-28 12:54:12,36.739779,-119.77745,36.742029,-119.77677,0.16,Accident at exit [127].,CA-41 N,Fresno,Fresno,CA,93721,US,US/Pacific,KFAT,2023-03-28 10:53:00,63.0,63.0,37.0,29.66,10.0,SSE,14.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6928455,Source1,2,2020-11-03 22:27:52,2020-11-04 00:46:35,44.895683,-93.247436,44.894573,-93.251406,0.209,Incident on MN-62 WB near MN-77 Drive with caution.,Crosstown Hwy W,Minneapolis,Hennepin,MN,55417,US,US/Central,KMSP,2020-11-03 22:53:00,56.0,56.0,53.0,28.93,10.0,SW,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1613826,Source2,2,2020-01-27 05:44:41,2020-01-27 07:43:55,34.97691,-80.98259,,,0.0,Accident on Hospitality Dr near US-21 Cherry Rd .,Hospitality Dr,Rock Hill,York,SC,29730,US,US/Eastern,KUZA,2020-01-27 05:54:00,40.0,40.0,77.0,29.19,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-71871,Source2,2,2016-11-14 11:36:07,2016-11-14 12:12:00,33.945152,-118.030922,,,0.0,Accident on Mulberry Dr both ways at Ahmann Ave.,Mulberry Dr,Whittier,Los Angeles,CA,90605-3135,US,US/Pacific,KFUL,2016-11-14 11:53:00,86.0,,17.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3176816,Source2,2,2017-11-09 12:41:09,2017-11-09 13:25:55,29.411182,-98.500587,,,0.0,Accident on TX-536 Spur Alamo St at Flores St.,S Flores St,San Antonio,Bexar,TX,78204-1615,US,US/Central,KSSF,2017-11-09 12:42:00,59.0,,69.0,30.23,10.0,North,4.6,,Overcast,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-7204056,Source1,2,2020-04-29 16:53:34,2020-04-29 17:53:34,43.09398,-77.63309,43.09398,-77.63309,0.0,At RT-252/Jefferson Rd - Accident., Brighton Henrietta Town Line Rd,Rochester,Monroe,NY,14623-2342,US,US/Eastern,KROC,2020-04-29 16:54:00,67.0,67.0,44.0,29.24,10.0,S,22.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3585669,Source1,3,2017-04-01 22:59:18,2017-04-02 04:59:18,41.99453,-87.65555,41.99453,-87.65555,0.0,At Granville Ave - Accident., N Sheridan Rd,Chicago,Cook,IL,60660-1729,US,US/Central,KORD,2017-04-01 22:51:00,45.0,42.6,33.0,30.23,10.0,South,4.6,,Mostly Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-7140953,Source1,2,2020-03-27 06:04:36,2020-03-27 06:49:36,36.15896,-86.78953,36.15896,-86.78953,0.0,At US-70/TN-24/14th Ave N/George L Davis Blvd - Accident., Church St,Nashville,Davidson,TN,37203-3421,US,US/Central,KBNA,2020-03-27 05:53:00,68.0,68.0,65.0,29.2,10.0,SSW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1811286,Source2,2,2019-11-11 11:59:40,2019-11-11 13:14:05,35.86485300000001,-78.624626,,,0.0,Accident on Spring Forest Rd at Ridgefield Dr.,Spring Forest Rd,Raleigh,Wake,NC,27609-9116,US,US/Eastern,KRDU,2019-11-11 11:51:00,63.0,63.0,45.0,29.65,10.0,SW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1026298,Source2,2,2021-05-28 08:16:49,2021-05-28 09:13:58,34.886669,-82.500504,,,0.0,Accident on SC-183 Farrs Bridge Rd at Alex Dr.,Farrs Bridge Rd,Easley,Pickens,SC,29640-9390,US,US/Eastern,KLQK,2021-05-28 08:15:00,71.0,71.0,92.0,28.89,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2233115,Source2,3,2019-03-22 10:05:24,2019-03-22 10:52:02,38.848927,-77.41996800000003,,,0.0,Right lane blocked due to accident on I-66 Westbound at Exit 55 VA-286 Fairfax County Pkwy.,I-66 W,Centreville,Fairfax County,VA,20120,US,US/Eastern,KIAD,2019-03-22 09:52:00,43.0,35.7,56.0,29.68,10.0,NW,15.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2008367,Source2,2,2019-08-06 19:32:44,2019-08-06 20:02:05,38.553612,-121.474251,,,0.0,#1 and #2 lane blocked due to accident on CA-99 Southbound at US-50 Exits 6B 6C 7.,CA-99 S,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2019-08-06 19:53:00,83.0,83.0,41.0,29.78,10.0,SSW,13.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3371903,Source2,2,2017-08-11 08:46:43,2017-08-11 09:16:28,35.447899,-97.601082,,,0.0,Accident on 15th St at Meridian Ave.,S Meridian Ave,Oklahoma City,Oklahoma,OK,73108,US,US/Central,KOKC,2017-08-11 08:52:00,69.1,,96.0,30.06,10.0,SW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5059642,Source1,2,2022-11-13 12:56:00,2022-11-13 13:53:30,34.074493,-118.219502,34.050277,-118.214107,1.7009999999999998,Slow traffic on Golden State Fwy S - I-5 S from Pasadena Ave (I-5) to Mission Rd (I-5) due to accident.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2022-11-13 12:47:00,69.0,69.0,23.0,29.77,10.0,NNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6887969,Source1,2,2020-12-16 13:55:30,2020-12-17 02:30:30,25.733269,-80.331645,25.73316,-80.336612,0.309,Slow traffic on FL-976 from FL-826/Palmetto Expy (SW 40th St/Bird Rd/FL-976) to SW 97th Ave (SW 40th St/Bird Rd/FL-976) due to accident., Bird Rd,Miami,Miami-Dade,FL,33155-3225,US,US/Eastern,KMIA,2020-12-16 13:53:00,81.0,81.0,72.0,29.91,10.0,S,13.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-108691,Source2,2,2016-05-23 19:12:12,2016-05-23 19:57:12,33.729584,-116.932487,,,0.0,Accident on Stanford St near Stetson Ave.,Stanford St,Hemet,Riverside,CA,92544,US,US/Pacific,KBUO,2016-05-23 18:58:00,67.0,67.0,42.0,28.23,10.0,WNW,6.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5009685,Source1,2,2022-02-01 16:24:14,2022-02-01 17:43:30,30.012339,-90.108398,30.012275,-90.107317,0.065,Incident on FILMORE AVE near CANAL BLVD Drive with caution., Filmore Ave,New Orleans,Orleans,LA,70124-3309,US,US/Central,KNEW,2022-02-01 16:46:00,60.0,60.0,86.0,29.94,8.0,E,21.0,0.01,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4509877,Source1,2,2022-04-23 21:19:30,2022-04-23 21:38:00,37.833222,-122.294673,37.827102,-122.291476,0.457,Stationary traffic on I-580 E from I-880/I-80 (I-580) to Cypress St (I-580) due to accident.,Eastshore Fwy W,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,2022-04-23 20:53:00,58.0,58.0,70.0,30.17,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3815788,Source1,2,2022-12-13 08:14:27.000000000,2022-12-13 09:31:36.000000000,34.813265,-92.322336,34.799582,-92.307921,1.25,Incident on I-40 EB near I-40 Right shoulder closed.,I-40 E,North Little Rock,Pulaski,AR,72118,US,US/Central,KLZK,2022-12-13 08:05:00,55.0,55.0,100.0,29.54,9.0,ESE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-276091,Source2,2,2016-11-02 13:33:26,2016-11-02 14:33:10,29.705999,-95.427429,,,0.01,Accident on Holcombe Blvd at Buffalo Speedway.,W Holcombe Blvd,Houston,Harris,TX,77025,US,US/Central,KMCJ,2016-11-02 13:35:00,86.0,,55.0,30.05,10.0,East,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5329774,Source1,2,2022-10-08 15:05:52.000000000,2022-10-08 15:28:05.000000000,27.796949,-82.334968,27.79212,-82.334999,0.334,Stationary traffic on US-301 S - FL-43 from Rhodine Rd (US-301) to CR-672/Big Bend Rd (US-301) due to accident., US-301,Riverview,Hillsborough,FL,33578,US,US/Eastern,KTPF,2022-10-08 14:55:00,88.0,88.0,43.0,30.03,10.0,ENE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3632435,Source1,3,2017-06-26 00:28:18,2017-06-26 06:28:18,39.36637,-76.50927,39.3735,-76.51749000000002,0.66,At US-1/Exit 32 - Accident.,I-695 W,Nottingham,Baltimore County,MD,21236,US,US/Eastern,KMTN,2017-06-26 00:33:00,68.0,,56.0,30.04,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4744385,Source1,2,2023-01-04 00:21:00.000000000,2023-01-04 01:47:14.000000000,37.696156,-121.452827,37.69588,-121.452835,0.019,Incident on CORRAL HOLLOW RD near W LINNE RD Drive with caution., S Corral Hollow Rd,Tracy,San Joaquin,CA,95377-8844,US,US/Pacific,KLVK,2023-01-04 00:17:00,42.0,42.0,100.0,29.53,0.0,CALM,0.0,0.0,Fog,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Night
A-1989240,Source2,2,2019-07-26 18:19:04,2019-07-26 19:51:26,29.053490000000004,-82.34677099999998,,,0.0,Lane blocked due to accident on CR-484 at 136th Court Rd.,SW Highway 484,Dunnellon,Marion,FL,34432-5494,US,US/Eastern,KOCF,2019-07-26 17:51:00,81.0,81.0,79.0,30.02,10.0,NNE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6077857,Source1,2,2021-08-27 20:08:30,2021-08-27 22:25:41,41.598765,-73.91148100000002,41.595647,-73.91055300000002,0.221,Stationary traffic on US-9 S from US-9/CR-77/Vassar Rd (South Rd/US-9) to CR-93/Middlebush Rd/Myers Corners Rd (US-9) due to accident., Route 9,Wappingers Falls,Dutchess,NY,12590-4910,US,US/Eastern,KPOU,2021-08-27 19:53:00,82.0,82.0,76.0,29.9,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2358815,Source3,3,2019-01-24 08:43:01,2019-01-24 09:18:00,34.02364,-118.172607,,,0.0,#2 lane blocked due to accident on I-710 Southbound at Burger Ave.,I-710 S,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,2019-01-24 10:47:00,71.1,,20.0,30.12,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-863176,Source2,2,2021-10-13 20:19:14,2021-10-13 20:48:54,27.85792,-82.664162,,,1.4900000095367432,Accident on exit ramp from I-275 Southbound at Exit 28 to Gandy Blvd Westbound.,I-275 S,Saint Petersburg,Pinellas,FL,33716,US,US/Eastern,KPIE,2021-10-13 19:53:00,83.0,83.0,69.0,29.92,10.0,NNW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7038028,Source1,2,2020-05-19 17:28:52,2020-05-19 18:03:50,40.15809,-75.04885999999998,40.15809,-75.04885999999998,0.0,At PA-232/Huntingdon Pike/2nd St Pike - Accident., County Line Rd,Southampton,Bucks,PA,18966,US,US/Eastern,KPNE,2020-05-19 17:54:00,63.0,63.0,30.0,30.17,10.0,E,22.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-275771,Source2,2,2016-11-01 12:31:32,2016-11-01 13:31:14,29.439655,-98.456551,,,0.0,Accident on Stafford St at Tilden St.,Stafford St,San Antonio,Bexar,TX,78208-1654,US,US/Central,KSAT,2016-11-01 12:51:00,82.9,,60.0,29.96,10.0,South,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2523152,Source2,2,2018-10-17 07:06:24,2018-10-17 07:35:53,40.772495,-74.20478100000003,,,0.0,Left lane blocked due to accident on Garden State Pkwy Northbound before Exit 147 Parkway Dr.,N Walnut St,East Orange,Essex,NJ,07017,US,US/Eastern,KEWR,2018-10-17 06:51:00,45.0,39.3,82.0,30.01,10.0,WSW,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
